ward_code,ward_name,total_ward_pop,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_services_score,living_env_score,wider_det_score
E05015384,"Castlemorton, Welland & Wells",3,25487.67,27866.333333333332,28025.666666666668,28517,29805.666666666668,28995.333333333332,5787.333333333333,12259,9023.17
E05015385,Great Malvern,3,27980.67,27328.333333333332,22994.666666666668,27799,27667.666666666668,23447.333333333332,29578,13910.333333333334,21744.17
E05015386,Hallow & Holt,1,24024,22944,22494,27679,26807,28192,6313,15686,10999.5
E05015387,Kempsey,2,21129,19879.5,22021,19318,24719,21711,5287.5,22555,13921.25
E05015388,Lindridge,1,14607,25462,23792,21385,28805,31490,525,709,617
E05015389,Link,4,19410.25,17978.25,15106.75,18119.75,18081.5,18132.5,28121,17841,22981
E05015390,Longdon,1,14344,27047,25758,24625,29593,27912,468,219,343.5
E05015391,Martley,1,18427,21295,23602,27009,28157,29143,2548,3038,2793
E05015392,Pickersleigh,2,6602.5,5714,5021.5,4103,8211.5,5129,24658,27844.5,26251.25
E05015393,Powick & the Hanleys,4,19232.75,21982.75,20262.5,23814,24446.75,23234.25,6188.25,8932.75,7560.5
E05015394,Tenbury,2,15837,16489,16829.5,16594,22129,26045,6762,10116,8439
E05015395,Upper Howsell,1,17535,14958,14153,12035,16902,15034,26678,23531,25104.5
E05015396,Upton & Ripple,3,15147.33,17876.666666666668,15159.666666666666,17198,17711.666666666668,19121.333333333332,7479,12126.333333333334,9802.67
E05015397,West,4,24746,22172.5,20171.25,25611.25,25556.75,24983.5,21465.5,18211.75,19838.62
E05015398,Brunswick & Adelaide,6,15495,17930,19472.333333333332,21616.166666666668,17811.333333333332,10618.5,11958.166666666666,3895.5,7926.83
E05015399,Central Hove,7,15606.86,17097.285714285714,16780,22904.714285714286,15500.285714285714,12906.57142857143,14350.285714285714,4277.285714285715,9313.79
E05015400,Coldean & Stanmer,4,11185,15355.75,16611,3936,10679.75,15983.5,5426.5,25088,15257.25
E05015401,Goldsmid,8,20248,18358.75,18094.125,27098,18863.375,21967.875,19273.75,9466.25,14370
E05015402,Hangleton & Knoll,10,15225.7,12725.9,11643.5,14936.4,14292.5,15262.2,21909.7,23942.2,22925.95
E05015403,Hanover & Elm Grove,9,17767.67,17440.444444444445,19029.555555555555,20863.11111111111,15408.555555555555,18176.11111111111,15649.222222222223,9487.555555555555,12568.39
E05015404,Hollingdean & Fiveways,9,20925.33,19784.333333333332,19365.555555555555,24200.11111111111,19031.333333333332,20822.777777777777,21719.666666666668,12987.333333333334,17353.5
E05015405,Kemptown,7,10830.71,15185.57142857143,13650.57142857143,16508,11906.285714285714,6656.714285714285,14408.142857142857,5233.285714285715,9820.71
E05015406,Moulsecoomb & Bevendean,9,9146.22,10079.444444444445,11037.444444444445,4675.222222222223,8352,13704.111111111111,8285.333333333334,23752.666666666668,16019
E05015407,North Portslade,7,15346.29,12230.857142857143,12152.714285714286,11754.857142857143,14503.142857142857,18944.714285714286,23561.14285714286,23220.714285714286,23390.93
E05015408,Patcham & Hollingbury,9,23033.22,20013.222222222223,18853.777777777777,22506.222222222223,21451.666666666668,21032.88888888889,20924.555555555555,23268.666666666668,22096.61
E05015409,Preston Park,10,24605.1,23080.3,24083.2,29555.9,23832.6,21663.4,22037.5,9743.2,15890.35
E05015410,Queen's Park,6,11932.67,12457.666666666666,10726.5,17455.166666666668,10571.5,12176.166666666666,16168.166666666666,11365.666666666666,13766.92
E05015411,Regency,6,13076.5,17608.166666666668,15961.666666666666,23859.833333333332,14801,7338.666666666667,14044.166666666666,2759.8333333333335,8402
E05015412,Rottingdean & West Saltdean,6,24645.67,23119.5,22139.5,22138.333333333332,26853.333333333332,25528.666666666668,9720.5,25716.5,17718.5
E05015413,Round Hill,5,19974.6,21535.2,22028.4,28466.4,17728.2,16482.4,18639.6,4220.8,11430.2
E05015414,South Portslade,6,14138.17,11707.666666666666,12239.666666666666,13946.666666666666,12913.833333333334,15113,25570.833333333332,13339.666666666666,19455.25
E05015415,West Hill & North Laine,6,12274.83,14904,13860.666666666666,18642.333333333332,11407.5,7702.333333333333,14438.333333333334,5489.333333333333,9963.83
E05015416,Westbourne & Poets' Corner,6,18342.67,17264.666666666668,15941.666666666666,27716.666666666668,16056.833333333334,18373.5,21288.5,7033.166666666667,14160.83
E05015417,Westdene & Hove Park,10,30431.1,27249.5,27868.1,29258.2,28096.9,26411.3,26738.8,23088.2,24913.5
E05015418,Whitehawk & Marina,7,6291.14,6334.571428571428,6086,5536.428571428572,6945.857142857143,5215.428571428572,12361.57142857143,25162.714285714286,18762.14
E05015419,Wish,6,21450.5,19641.5,19518.833333333332,26329.833333333332,19930,18039.166666666668,22525.5,12472.833333333334,17499.17
E05015420,Woodingdean,6,16052.67,15184,13422.166666666666,11155.666666666666,14669.5,22107.166666666668,9994,30508.833333333332,20251.42
E05015421,Chatteris North & Manea,3,13477.67,15580.333333333334,13888.666666666666,8063.666666666667,13481,18496.333333333332,9272,21930,15601
E05015422,Chatteris South,4,16162.75,17514.75,15817.5,8367.75,13425.5,19165,13279.75,24092,18685.88
E05015423,Doddington & Wimblington,2,17932.5,21399.5,18419,12409,15678,24225.5,5100,21623,13361.5
E05015424,Elm & Christchurch,3,9092.67,11995.666666666666,10587.666666666666,5227,11172.666666666666,17508,2391,21504.333333333332,11947.67
E05015425,Leverington & Wisbech Rural,3,10286.33,14743,10818.666666666666,6733,10678,17279.333333333332,2776,21793,12284.5
E05015426,March East,4,10489,13337.75,9480.5,5533.25,9004.75,16219.75,9991.75,24600.75,17296.25
E05015427,March North,4,13796.75,14791,13764.5,6657.75,14194.25,20286.5,10433.75,21202.25,15818
E05015428,March South,2,15894,18877.5,15230,9611,11506.5,19156,11597,25395.5,18496.25
E05015429,March West & Benwick,3,10052.33,14304.666666666666,13807,5459,14033.666666666666,14433.666666666666,2458.3333333333335,21776,12117.17
E05015430,Parson Drove & Wisbech St Mary,4,8207,14067.5,10285.5,7219,11003,18653.25,379.5,11528.25,5953.88
E05015431,Whittlesey East & Villages,4,15700.75,18913.25,16871.75,8692,14893.75,22119.25,5328.5,27655,16491.75
E05015432,Whittlesey Lattersey,2,12475.5,12562,11937.5,6401.5,11935,14869.5,9687.5,32350.5,21019
E05015433,Whittlesey North West,3,17545,16948,15762,12596.333333333334,14525.666666666666,21537,12967,24959.333333333332,18963.17
E05015434,Whittlesey South,2,17902.5,19255,17521,10880.5,17205.5,19054.5,12095.5,19939,16017.25
E05015435,Wisbech North,2,2702,3194.5,3645,32,4271.5,6501.5,11629.5,31443,21536.25
E05015436,Wisbech Riverside,2,7159.5,9642.5,10001,3161.5,7726.5,7628,13998.5,8727.5,11363
E05015437,Wisbech South,5,7705,9105.8,8541.6,2449.8,6606.2,11309.6,18891.2,16820.6,17855.9
E05015438,Wisbech Walsoken & Waterlees,4,7850.75,10405,8261.5,1659,7687.75,11095.5,13441,26874.75,20157.88
E05015439,Badsey & Aldington,2,19929,20129,18625,14574,21634,22105,6826.5,26671.5,16749
E05015440,Bengeworth,3,19228.67,16994.333333333332,20462,10789,22815.666666666668,13210.666666666666,24842.666666666668,22367.333333333332,23605
E05015441,Bowbrook,2,17934.5,26447.5,19316.5,29223.5,23150,28297.5,2694.5,3425,3059.75
E05015442,Bredon,3,24413.33,27494.666666666668,25050.333333333332,26076,28071.333333333332,30037.666666666668,5050.666666666667,13342,9196.33
E05015443,Bredon Hill,2,18913.5,25413,24680,23249,26405,28832,2816,5852,4334
E05015444,Bretforton & Offenham,2,21005.5,22213,23128.5,12666,22559,23194,5486.5,26853.5,16170
E05015445,"Broadway, Sedgeberrow & Childswickham",4,21893.75,23621.75,22657.75,18927,25657.75,26640.5,6838.5,17284.25,12061.38
E05015446,Dodderhill,2,17611.5,20565,20031.5,16563,17310,17323.5,6634.5,12030.5,9332.5
E05015447,"Drakes Broughton, Norton & Whittington",4,22918.5,21667,24076.25,19622.5,24336.5,25681.25,7170.5,22473.25,14821.88
E05015448,Droitwich East,3,19886.67,19066.666666666668,17120.666666666668,15730,18246.666666666668,19468.666666666668,23780.666666666668,23466.666666666668,23623.67
E05015449,Droitwich South East,4,30637.5,26393,30287.5,27449,27513.5,30738.25,16722.25,32273.75,24498
E05015450,Droitwich South West,4,18596.5,18052.25,14100.25,15998,14697.25,18073.5,27579.25,22770.25,25174.75
E05015451,Droitwich West,5,11058.4,9981.6,9435.2,5333.6,11929.6,14373.6,18865.2,25656.6,22260.9
E05015452,Eckington,2,21066.5,28759.5,25866.5,25389,26473,27452,2524,5504,4014
E05015453,Evesham North,4,12992.5,12925,12932.5,8347.25,15840.75,9844.5,25707.5,16691.25,21199.38
E05015454,Evesham South,4,21923.5,20957.5,18936.25,12647.5,21188.25,20780.25,22911,31174.5,27042.75
E05015455,Fladbury,2,20415.5,25002.5,25600.5,23670,23458.5,27630,2829,6544,4686.5
E05015456,Hampton,4,19341.5,16113.75,19353,11236.5,19138.75,17807,16729,31014,23871.5
E05015457,Hartlebury,2,15464.5,19331.5,15483,16914.5,20513,19564,5225,7446.5,6335.75
E05015458,Harvington & Norton,2,15407,16976,14111,17031,17796,20277.5,3117.5,18015,10566.25
E05015459,"Honeybourne, Pebworth & The Littletons",4,18289,18471.25,20647.5,14125.75,21067.25,20011.5,3889.25,27674.5,15781.88
E05015460,Inkberrow,4,22968.25,29225.5,28941,26497.5,29050.25,28243,1792.25,13243.5,7517.88
E05015461,North Claines & Salwarpe,3,23001.67,20531.666666666668,21804.666666666668,23399.333333333332,25032.666666666668,28616.666666666668,6889.666666666667,19683.666666666668,13286.67
E05015462,Ombersley,1,14425,22119,22218,18206,26198,22773,2533,639,1586
E05015463,Pershore,5,17600.6,15603,15054.8,12281.2,17459.2,19922.4,19132.6,25165,22148.8
E05015464,Pinvin,2,15524.5,18647.5,19004,10982.5,18788,21123,3230,17256.5,10243.25
E05015465,Upton Snodsbury,2,20368,28833.5,30091,29078,28642,25128,1282.5,3603,2442.75
E05015466,Ebbsfleet,2,26873,20265.5,30728,28482,22979,12793.5,19004.5,28324,23664.25
E05015467,Swanscombe,4,8681.75,9407.5,8452,8496.75,10875,4029.5,10011,20851.75,15431.38
E05015468,Marton East,4,24074.25,23909.25,22787.5,25113.75,16821.25,16729.75,18805.75,23452.5,21129.12
E05015469,Nunthorpe,3,30867,29935.666666666668,28757.333333333332,29414.333333333332,24753.333333333332,28597.333333333332,17967.333333333332,30668.333333333332,24317.83
E05015470,Goat Hall,4,31099.5,29012.75,29402.25,26772.5,28852.25,25997,27995.75,22310,25152.88
E05015471,Great Baddow East,5,23455.8,21258.8,20786.6,23137.2,23107.2,16864.2,22267.2,21278.4,21772.8
E05015472,Great Baddow West,4,19894.25,15915.75,16933.25,17134,20282.25,13675,27682.5,25514.25,26598.38
E05015473,Moulsham and Central,8,22140.38,21199.5,22331.5,26462.75,21742.75,10670.625,28422.375,13954.125,21188.25
E05015474,Pocklington Provincial,11,26441.55,24598.909090909092,25825.909090909092,21756.272727272728,24177,27034.81818181818,15561.09090909091,26257.272727272728,20909.18
E05015475,Wolds Weighton,9,22170.44,25336.444444444445,26837.666666666668,22468.555555555555,26783.444444444445,28011.555555555555,6720.666666666667,16469.444444444445,11595.06
E05015476,Carlton,4,15270.75,16295,12761.25,12031.25,13406.75,14831,13312.25,25380.75,19346.5
E05015477,Worksop North East,4,19623.5,20699.25,16518.75,14714,11516.75,23699.25,22636.75,24803.5,23720.12
E05015478,Downs West,1,23258,30480,26640,25028,27684,26494,2375,11079,6727
E05015479,Goat Lees,2,18225.5,18328,17454.5,18838,20281.5,17291.5,7764,24585.5,16174.75
E05015480,Badgeworth,2,20721.5,22809,22178.5,20298.5,22453.5,20234,11512.5,6840.5,9176.5
E05015481,Churchdown Brookfield with Hucclecote,4,27445.5,24991,23770.25,26659.75,22944,29194.25,22452.75,25277.25,23865
E05015482,Churchdown St John's,5,27345.4,24106,24627.6,24194.6,25767.4,26099.6,26013.4,26701.2,26357.3
E05015483,Cleeve Grange,2,32416,29854,29392,29421.5,31776,28652,24366,31699.5,28032.75
E05015484,Cleeve Hill,3,31372,30584.333333333332,31092.333333333332,29294,32439,29478.666666666668,14448.666666666666,27322,20885.33
E05015485,Innsworth,3,22804,16773,21051,18126.666666666668,21201,22171,21845.666666666668,29313.666666666668,25579.67
E05015486,Isbourne,2,22014.5,24019,26545,25646,30064.5,22967,6283.5,15736,11009.75
E05015487,Tewkesbury East,3,31241.33,27459,30333.333333333332,25867.333333333332,30027.333333333332,26018.333333333332,21796.666666666668,29395.666666666668,25596.17
E05015488,Bottisham,3,24159.33,25149.333333333332,25263.666666666668,26053.333333333332,26420,24715.333333333332,5981,18004.666666666668,11992.83
E05015489,Woodditton,4,25489.25,27337.25,28928.25,25102.5,29653.25,31054.5,8430.25,15515.5,11972.88
E05015490,Banister & Polygon,9,15445.22,17804.11111111111,20043.333333333332,17808.222222222223,8465.777777777777,5608,26970.88888888889,13013.444444444445,19992.17
E05015491,Bargate,9,15254.33,15743.222222222223,19556.88888888889,13322.333333333334,12480.222222222223,6540.888888888889,19827.444444444445,14773.777777777777,17300.61
E05015492,Bassett,9,22632.56,21826,23751.11111111111,24015.444444444445,19932.333333333332,16364.111111111111,20503.777777777777,16999,18751.39
E05015493,Bevois,9,7380.44,9095.444444444445,11326.444444444445,7357.222222222223,4645.444444444444,2511.4444444444443,25669.555555555555,8052,16860.78
E05015494,Bitterne Park,10,17976.5,17727.5,17039.4,18662.9,14138.7,10633.5,24917.1,15753.9,20335.5
E05015495,Coxford,9,12580.33,11375.111111111111,11796.777777777777,10584.444444444445,8758.444444444445,9981.222222222223,27826.88888888889,22044.777777777777,24935.83
E05015496,Freemantle,7,12043.29,12849.857142857143,12449.57142857143,16246.42857142857,7708.428571428572,5508.285714285715,30223.85714285714,9921,20072.43
E05015497,Harefield,8,12763.88,12219.125,12149.625,11075,9795.25,7828.75,24297.875,21260.5,22779.19
E05015498,Millbrook,9,12392.89,10825,13560.666666666666,11238.444444444445,9720.888888888889,7189.888888888889,28577.11111111111,17098,22837.56
E05015499,Peartree,9,14284,15396.555555555555,13976.777777777777,14821.111111111111,9932.333333333334,9632.444444444445,24759.333333333332,14617.333333333334,19688.33
E05015500,Portswood,8,17573.12,18791.875,20790.5,18391.25,13731.625,11677.75,25904.625,10798.25,18351.44
E05015501,Redbridge,9,7732.89,7639.555555555556,8017.888888888889,6289.444444444444,5823,3974.4444444444443,27191.777777777777,19044.666666666668,23118.22
E05015502,Shirley,9,18599.33,17833.333333333332,18723.333333333332,19667.222222222223,14775.555555555555,10997.555555555555,31370.444444444445,14519,22944.72
E05015503,Sholing,9,15907.67,17645.444444444445,16662.333333333332,12128.111111111111,12429.111111111111,12073.444444444445,15340.777777777777,17581.222222222223,16461
E05015504,Swaythling,10,12709,12999.3,16804.3,11276.3,8326,8765.1,18344.9,15679.2,17012.05
E05015505,Thornhill,9,4757.78,6308.666666666667,5421.333333333333,2813.8888888888887,4437.222222222223,4036.1111111111113,8490.111111111111,18988.666666666668,13739.39
E05015506,Woolston,10,10920.7,11815.5,12155.8,8972.6,7862,6682.5,18370.6,18821.3,18595.95
E05015507,Abbey,7,6766.43,7790,7593.142857142857,8970.57142857143,5216.285714285715,4718.857142857143,20768.14285714286,7430.571428571428,14099.36
E05015508,Allestree,9,31296.89,30079.777777777777,28402.444444444445,30713.88888888889,24965.777777777777,28815.777777777777,29497,23849.444444444445,26673.22
E05015509,Alvaston North,10,7588,8188.8,7768,5734.6,5510,7792,26484.4,14177.9,20331.15
E05015510,Alvaston South,9,9883.22,10172.111111111111,8825.888888888889,7953.333333333333,7623.777777777777,7525.444444444444,30183.11111111111,17417.777777777777,23800.44
E05015511,Arboretum,9,1396.56,1922.888888888889,2750.4444444444443,2087.1111111111113,3025.1111111111113,2974.3333333333335,11047.444444444445,3144.222222222222,7095.83
E05015512,Blagreaves,9,18183,15179.777777777777,15450.555555555555,15930.444444444445,15139,17162.333333333332,26004,19767.444444444445,22885.72
E05015513,Chaddesden East,7,14076.14,14474.42857142857,12167.42857142857,11828.142857142857,11947.42857142857,10737.42857142857,28544.714285714286,16710.285714285714,22627.5
E05015514,Chaddesden North,6,10427.83,9930.833333333334,9906.833333333334,7686.833333333333,7046.833333333333,10985.166666666666,23507.5,19791.5,21649.5
E05015515,Chaddesden West,6,7281.5,7702.666666666667,7227.333333333333,5040.666666666667,5050.666666666667,8356.333333333334,24662.5,14957.166666666666,19809.83
E05015516,Chellaston & Shelton Lock,10,21478.9,19667.1,19185.9,20128.9,15439.2,17808.8,25885.4,25581.6,25733.5
E05015517,Darley,9,15489.11,17051.88888888889,15772.888888888889,20390.777777777777,11533.222222222223,11630.777777777777,20758,10132.888888888889,15445.44
E05015518,Littleover,8,25454.75,22443.125,23448.125,27259.375,20494.5,22309.125,25677.375,21108.625,23393
E05015519,Mackworth & New Zealand,9,8751.78,9170.111111111111,9487.111111111111,7326.222222222223,6130.888888888889,6960.888888888889,20854.444444444445,17506.333333333332,19180.39
E05015520,Mickleover,9,27743.78,25755.333333333332,23973.444444444445,28228.88888888889,20661.444444444445,23264.444444444445,26234,24532.88888888889,25383.44
E05015521,Normanton,10,2564.9,2209.1,3906.4,1718.1,6842.5,6842.2,14350.1,3760.2,9055.15
E05015522,Oakwood,8,26594.62,24202.375,23895.125,23147.75,20302.25,25272.75,22398,28761.125,25579.56
E05015523,Sinfin & Osmaston,9,7113.33,6021.666666666667,6369.333333333333,5039.888888888889,7385.555555555556,9821.222222222223,18102.777777777777,19296.333333333332,18699.56
E05015524,Spondon,8,19987.62,20028.75,17240.875,18463.25,12832.5,20589.375,26639.375,19091.125,22865.25
E05015525,Baylis & Salt Hill,4,11060.75,9640.25,15899.75,8657.75,21389.25,10871,2692.5,15058.75,8875.62
E05015526,Britwell,4,8345.75,6932,9593.75,6986.25,12821,6270.5,5073.75,28004,16538.88
E05015527,Chalvey,3,6374,5321.333333333333,9053,6436.666666666667,17063.333333333332,5244.333333333333,2902.3333333333335,10753,6827.67
E05015528,Cippenham Green,4,16250.25,12923.5,17962.5,14339,26117.75,16140.25,5494,18658,12076
E05015529,Cippenham Manor,4,11874.5,8682.25,15298.25,12658.5,24060.25,11311.25,2481.75,19311.5,10896.62
E05015530,Cippenham Village,4,18389.75,16064,21522.5,15627,22754.5,16448.75,6298.25,19600.75,12949.5
E05015531,Colnbrook & Poyle,5,12848.2,11561.8,16647,13526.8,21554,10911.8,4732.8,11694.4,8213.6
E05015532,Elliman,3,10373,7844,13643,9219.333333333334,21977,8422.666666666666,4174.666666666667,15597.333333333334,9886
E05015533,Farnham,4,10445.25,8754.5,14998,8008.75,23365,7467.25,2936.25,18600.5,10768.38
E05015534,Haymill,5,20164.8,17741.6,21962.2,18732.8,25327.8,17809,8533.8,19947.6,14240.7
E05015535,Herschel Park,5,8531,6966.4,13893.8,11749.8,18686.4,3284,3968.8,12067.6,8018.2
E05015536,Langley Foxborough,3,14210,10028.666666666666,14946,15892.666666666666,22352.333333333332,10431.666666666666,9242.666666666666,17337.333333333332,13290
E05015537,Langley Marish,5,16098.2,11829.4,15385,16650,21943.8,10583.2,12508.4,23003,17755.7
E05015538,Langley Meads,4,19004.75,15763.75,22183.5,20458.75,26164.75,14093.5,5971,20180,13075.5
E05015539,Langley St Mary's,3,24398.67,18878.666666666668,25718.666666666668,24230,30310,20523,9870,21289.333333333332,15579.67
E05015540,Manor Park & Stoke,4,9524.75,7519,11837.25,6399.75,17906,12038.5,3217,23654.5,13435.75
E05015541,Northborough & Lynch Hill Valley,5,11135.8,8261,13082.8,9001.4,17574.8,15114.4,3621.6,28851.8,16236.7
